Handle,Max Rating_x,Result,Max Rating_y,Solved Problems,Problem Count
Morisz10,2120,Yes,2120,"{(1709, 'D'), (1730, 'B'), (102, 'D'), (1537, 'E1'), (1586, 'C'), (1775, 'C'), (1537, 'D'), (1165, 'D'), (1178, 'D'), (1505, 'B'), (1684, 'D'), (339, 'D'), (1792, 'D'), (1856, 'C'), (1715, 'C'), (1748, 'C'), (817, 'C'), (1739, 'C'), (1774, 'D'), (1611, 'D'), (1743, 'D'), (1864, 'D'), (1792, 'C'), (346, 'A'), (1796, 'C'), (1234, 'D'), (1555, 'D'), (977, 'F'), (618, 'C'), (1738, 'C'), (1782, 'C'), (1552, 'B')}",32
Setsuna,2257,Yes,2257,"{(1731, 'D'), (1469, 'D'), (1822, 'G1'), (1735, 'D'), (1760, 'F'), (1350, 'C'), (1777, 'C'), (1677, 'B'), (1688, 'E'), (1671, 'D'), (1592, 'C'), (1581, 'C'), (1547, 'E'), (1856, 'C'), (1673, 'C'), (1739, 'C'), (1644, 'D'), (1633, 'D'), (1692, 'H'), (1818, 'C'), (1767, 'D'), (1753, 'A2'), (1622, 'C'), (1567, 'C'), (1461, 'D'), (1582, 'D'), (1672, 'D'), (1843, 'E'), (1555, 'D'), (1822, 'F'), (1603, 'B'), (1829, 'G'), (1740, 'D'), (1858, 'B'), (1562, 'C'), (1607, 'E'), (1771, 'C'), (1586, 'C'), (1665, 'C'), (1731, 'C'), (1775, 'C'), (1612, 'D'), (1469, 'C'), (1741, 'E'), (1614, 'C'), (1680, 'C'), (1862, 'E'), (1658, 'D1'), (1550, 'C'), (1822, 'E'), (1799, 'C'), (1516, 'B'), (1658, 'C'), (1748, 'C'), (1737, 'C'), (1629, 'D'), (1774, 'D'), (1868, 'B1'), (1352, 'F'), (1499, 'C'), (1248, 'C'), (1699, 'C'), (1631, 'C'), (1681, 'D'), (1670, 'D'), (1282, 'B2'), (1569, 'C'), (1659, 'C'), (1778, 'C'), (1295, 'B'), (1461, 'C'), (1516, 'C'), (1661, 'C'), (1487, 'D'), (1738, 'C'), (1782, 'C'), (1709, 'D'), (1698, 'D'), (1759, 'E'), (1352, 'E'), (1621, 'C'), (1676, 'H2'), (1330, 'D'), (1529, 'C'), (1774, 'B'), (1861, 'C'), (1478, 'C'), (1766, 'D'), (1623, 'C'), (1610, 'C'), (1561, 'D1'), (1609, 'D'), (1295, 'C'), (1651, 'C'), (1616, 'C'), (1466, 'D'), (1598, 'D'), (1688, 'D'), (1743, 'D'), (1872, 'E'), (1864, 'D'), (1621, 'B'), (1566, 'D2'), (1753, 'B'), (1826, 'D'), (1842, 'C'), (1677, 'A'), (1335, 'E1'), (1646, 'C'), (1485, 'C'), (1791, 'F'), (1857, 'F'), (1804, 'C'), (1487, 'C'), (1608, 'C'), (1557, 'C'), (1594, 'D'), (1684, 'D'), (1707, 'A'), (1706, 'D1'), (1625, 'C'), (1770, 'C'), (1857, 'E'), (1783, 'C'), (1688, 'C'), (1787, 'C'), (1352, 'G'), (1626, 'C'), (1230, 'C'), (1526, 'C1'), (1615, 'C')}",131
Rodionno,2084,Yes,2084,"{(1709, 'D'), (1698, 'D'), (1618, 'E'), (1486, 'C1'), (1400, 'B'), (1475, 'E'), (1665, 'C'), (1861, 'C'), (1766, 'D'), (602, 'C'), (1711, 'C'), (1304, 'C'), (1491, 'C'), (1451, 'D'), (24, 'B'), (1343, 'D'), (976, 'C'), (1658, 'D1'), (295, 'B'), (1869, 'D1'), (1706, 'D1'), (1700, 'C'), (103994, 'D'), (1295, 'C'), (1611, 'E1'), (1856, 'C'), (1715, 'C'), (1748, 'C'), (1658, 'C'), (1651, 'C'), (1849, 'D'), (1583, 'C'), (1413, 'D'), (1423, 'K'), (1633, 'D'), (1611, 'D'), (1743, 'D'), (1358, 'C'), (1426, 'D'), (1593, 'E'), (229, 'B'), (1566, 'D2'), (1702, 'F'), (1, 'B'), (1313, 'C1'), (1695, 'C'), (1740, 'D'), (1310, 'A'), (427, 'C'), (1268, 'A'), (1849, 'C'), (1818, 'C'), (1437, 'D'), (1622, 'C'), (1481, 'C'), (1492, 'C'), (1789, 'C'), (1430, 'D'), (1626, 'C'), (1879, 'D'), (103994, 'I'), (1562, 'D1'), (1826, 'D'), (1551, 'D1'), (1490, 'F'), (1295, 'B'), (1603, 'B'), (1646, 'C'), (1661, 'C'), (1702, 'E'), (1738, 'C'), (1858, 'B'), (1552, 'B')}",73
AlexFisher,2134,Yes,2134,"{(1862, 'E'), (1806, 'C'), (1868, 'B1'), (1864, 'D'), (1826, 'D'), (670, 'E'), (1791, 'F'), (1811, 'E'), (1804, 'C'), (1849, 'C'), (1861, 'C'), (1856, 'C'), (1800, 'E2'), (1797, 'C'), (1849, 'D'), (1811, 'D'), (1858, 'B'), (1836, 'C')}",18
DarkestNightmare,2134,Yes,2134,"{(1256, 'C'), (1392, 'D'), (1333, 'C'), (1301, 'B'), (1400, 'B'), (1326, 'D1'), (1315, 'D'), (1262, 'D1'), (1216, 'C'), (1366, 'C'), (1323, 'B'), (1379, 'A'), (1368, 'C'), (1281, 'B'), (1350, 'C'), (1372, 'C'), (1385, 'D'), (1348, 'C'), (1262, 'C'), (1343, 'D'), (1365, 'D'), (1363, 'C'), (1339, 'C'), (1255, 'D'), (1332, 'D'), (1287, 'B'), (1325, 'D'), (1295, 'C'), (1383, 'A'), (1304, 'C'), (1398, 'C'), (1341, 'C'), (1255, 'C'), (1334, 'C'), (1321, 'C'), (1400, 'C'), (1332, 'C'), (1288, 'C'), (1325, 'C'), (1371, 'D'), (1358, 'C'), (1313, 'B'), (1307, 'C'), (1379, 'B'), (1301, 'C'), (1272, 'D'), (1296, 'D'), (1294, 'D'), (1263, 'D'), (1313, 'C1'), (1299, 'A'), (1278, 'B'), (1391, 'C'), (1368, 'B'), (1303, 'C'), (1393, 'C'), (1282, 'B2'), (1305, 'C'), (1327, 'C'), (1283, 'C'), (1249, 'C2'), (1381, 'A2'), (1879, 'D'), (1249, 'E'), (1296, 'C'), (1234, 'D'), (1256, 'D'), (1295, 'B'), (1364, 'C'), (1265, 'C'), (1368, 'D'), (1858, 'B'), (1234, 'C')}",73
trainerherp,2121,Yes,2121,"{(1475, 'E'), (1497, 'C2'), (1735, 'D'), (978, 'D'), (743, 'C'), (350, 'B'), (1632, 'C'), (1711, 'C'), (1165, 'D'), (1777, 'C'), (1688, 'E'), (1365, 'D'), (1505, 'B'), (1592, 'C'), (1547, 'E'), (1543, 'D1'), (1579, 'C'), (1779, 'C'), (1856, 'C'), (1754, 'C2'), (916, 'C'), (1739, 'C'), (1644, 'D'), (1633, 'D'), (1732, 'D1'), (1269, 'B'), (350, 'C'), (722, 'C'), (1567, 'C'), (1622, 'C'), (1163, 'B2'), (1582, 'D'), (1249, 'E'), (1843, 'E'), (1490, 'F'), (1163, 'B1'), (1690, 'F'), (2, 'A'), (1512, 'G'), (1744, 'E1'), (1562, 'C'), (1106, 'D'), (1618, 'E'), (1486, 'C1'), (1340, 'A'), (1810, 'D'), (1374, 'E1'), (1554, 'B'), (1614, 'C'), (1862, 'E'), (1363, 'C'), (1462, 'E2'), (1118, 'E'), (1690, 'E'), (1195, 'D1'), (978, 'F'), (243, 'A'), (1737, 'C'), (1742, 'G'), (1629, 'D'), (940, 'D'), (797, 'C'), (1006, 'D'), (1542, 'B'), (1157, 'C2'), (1296, 'D'), (1352, 'F'), (1538, 'D'), (1499, 'C'), (1182, 'C'), (1699, 'C'), (1303, 'C'), (1393, 'C'), (1203, 'E'), (1681, 'D'), (1282, 'B2'), (1353, 'D'), (615, 'B'), (1459, 'C'), (1659, 'C'), (1569, 'C'), (1514, 'C'), (1185, 'C2'), (1213, 'D2'), (1661, 'C'), (1265, 'C'), (1738, 'C'), (1165, 'E'), (1487, 'D'), (1709, 'D'), (1698, 'D'), (1759, 'E'), (1227, 'D1'), (1203, 'D1'), (1114, 'B'), (1621, 'C'), (1833, 'F'), (1185, 'D'), (1676, 'H2'), (1542, 'C'), (1660, 'F1'), (1630, 'A'), (1861, 'C'), (1623, 'C'), (1077, 'D'), (1689, 'C'), (1504, 'D'), (1678, 'C'), (1610, 'C'), (1238, 'C'), (276, 'C'), (1515, 'D'), (1609, 'D'), (1287, 'B'), (1611, 'E1'), (1849, 'D'), (1833, 'E'), (1722, 'G'), (1616, 'C'), (1593, 'E'), (1688, 'D'), (1466, 'D'), (1621, 'B'), (1198, 'A'), (1003, 'D'), (1391, 'C'), (1368, 'B'), (1362, 'D'), (493, 'C'), (1604, 'D'), (1066, 'B'), (1826, 'D'), (1066, 'E'), (1526, 'C2'), (1176, 'E'), (1842, 'C'), (1646, 'C'), (1538, 'F'), (785, 'C'), (400, 'C'), (1551, 'C'), (1506, 'E'), (149, 'C'), (1730, 'B'), (1772, 'E'), (1608, 'C'), (1462, 'E1'), (1368, 'C'), (1051, 'C'), (723, 'C'), (1779, 'D'), (1006, 'E'), (1840, 'E'), (1151, 'B'), (1539, 'D'), (1251, 'C'), (617, 'C'), (1684, 'D'), (1594, 'D'), (1512, 'E'), (1213, 'D1'), (1707, 'A'), (1742, 'F'), (733, 'D'), (1706, 'D1'), (1504, 'C'), (1625, 'C'), (1770, 'C'), (1243, 'B2'), (992, 'B'), (1133, 'F1'), (1203, 'D2'), (1157, 'E'), (978, 'G'), (1133, 'D'), (1849, 'C'), (1754, 'D'), (75, 'C'), (1787, 'C'), (1619, 'E'), (1481, 'C'), (1536, 'C'), (1626, 'C'), (1141, 'E'), (1296, 'C'), (1526, 'C1'), (1520, 'F1'), (1032, 'C'), (1615, 'C')}",189
Toxic-chan,2078,Yes,2078,"{(1840, 'E'), (1862, 'E'), (1851, 'E'), (1843, 'E'), (1873, 'H'), (1857, 'F'), (1849, 'C'), (1873, 'G'), (1849, 'D')}",9
Giga_Cronos,2214,Yes,2214,"{(1765, 'K'), (1731, 'D'), (1326, 'D1'), (1337, 'C'), (1292, 'B'), (1503, 'A'), (1735, 'D'), (1237, 'C1'), (1366, 'C'), (1445, 'C'), (1260, 'C'), (1711, 'C'), (1339, 'C'), (1777, 'C'), (1405, 'C'), (1688, 'E'), (1671, 'D'), (1592, 'C'), (1503, 'B'), (1418, 'C'), (1407, 'C'), (1856, 'C'), (1850, 'G'), (1242, 'A'), (1754, 'C2'), (1583, 'C'), (1288, 'C'), (1739, 'C'), (1644, 'D'), (1422, 'C'), (1765, 'D'), (1361, 'A'), (1416, 'A'), (1732, 'D1'), (1792, 'C'), (1299, 'A'), (1345, 'C'), (1796, 'C'), (1567, 'C'), (1767, 'D'), (1305, 'C'), (1582, 'D'), (1672, 'D'), (1722, 'E'), (1562, 'D1'), (1843, 'E'), (1690, 'F'), (1307, 'C'), (1397, 'C'), (1814, 'B'), (1829, 'G'), (1858, 'B'), (1562, 'C'), (1552, 'B'), (1795, 'D'), (1740, 'D'), (1180, 'B'), (1607, 'E'), (1368, 'D'), (1810, 'D'), (1771, 'C'), (1148, 'C'), (1374, 'E1'), (1665, 'C'), (1731, 'C'), (1725, 'G'), (1797, 'C'), (1612, 'D'), (1775, 'C'), (1741, 'E'), (1614, 'C'), (1385, 'D'), (1680, 'C'), (1862, 'E'), (1363, 'C'), (1329, 'B'), (1690, 'E'), (1382, 'C2'), (1799, 'C'), (1658, 'C'), (1748, 'C'), (1737, 'C'), (1814, 'C'), (1257, 'D'), (1397, 'B'), (1059, 'C'), (1774, 'D'), (1180, 'C'), (1868, 'B1'), (1873, 'H'), (1695, 'C'), (1268, 'A'), (1479, 'A'), (1631, 'C'), (1699, 'C'), (1303, 'C'), (1393, 'C'), (1148, 'B'), (1670, 'D'), (1681, 'D'), (1430, 'D'), (1659, 'C'), (1424, 'J'), (1408, 'C'), (1776, 'F'), (1778, 'C'), (1295, 'B'), (1461, 'C'), (1406, 'C'), (1395, 'C'), (1661, 'C'), (356, 'A'), (1738, 'C'), (1553, 'D'), (1782, 'C'), (1342, 'C'), (1709, 'D'), (1698, 'D'), (1392, 'D'), (1349, 'A'), (1833, 'F'), (1795, 'C'), (1774, 'B'), (1861, 'C'), (1766, 'D'), (1623, 'C'), (1610, 'C'), (1689, 'C'), (1678, 'C'), (1515, 'D'), (1238, 'C'), (1372, 'C'), (1304, 'C'), (1348, 'C'), (1409, 'D'), (1817, 'A'), (1530, 'D'), (1279, 'D'), (1419, 'D2'), (339, 'D'), (1295, 'C'), (1651, 'C'), (1466, 'D'), (1849, 'D'), (1833, 'E'), (1616, 'C'), (1598, 'D'), (1722, 'G'), (1688, 'D'), (1743, 'D'), (1434, 'B'), (1798, 'D'), (1872, 'E'), (1864, 'D'), (1566, 'D2'), (1528, 'A'), (1765, 'N'), (1621, 'B'), (1371, 'D'), (1464, 'A'), (1708, 'C'), (1368, 'B'), (1523, 'C'), (1327, 'C'), (1789, 'C'), (1604, 'D'), (1694, 'D'), (1826, 'D'), (1545, 'A'), (1337, 'D'), (1842, 'C'), (1646, 'C'), (1364, 'C'), (1419, 'C'), (1702, 'E'), (1873, 'G'), (1776, 'L'), (1730, 'B'), (1806, 'C'), (1400, 'B'), (1389, 'B'), (1850, 'H'), (1851, 'E'), (1835, 'A'), (1483, 'A'), (1857, 'F'), (1804, 'C'), (1334, 'C'), (1608, 'C'), (1714, 'G'), (1703, 'G'), (1291, 'C'), (1368, 'C'), (1491, 'C'), (1557, 'C'), (1840, 'E'), (1251, 'C'), (1594, 'D'), (1312, 'D'), (1707, 'A'), (1400, 'C'), (1706, 'D1'), (1700, 'C'), (1792, 'D'), (1715, 'C'), (1770, 'C'), (1398, 'C'), (1857, 'E'), (1458, 'A'), (1829, 'H'), (1702, 'F'), (1578, 'H'), (1246, 'A'), (1783, 'C'), (1849, 'C'), (1754, 'D'), (1437, 'D'), (1800, 'E2'), (1688, 'C'), (1798, 'C'), (1809, 'C'), (1714, 'D'), (1879, 'D'), (1314, 'A'), (1580, 'A'), (1528, 'B'), (1660, 'E')}",227
Valters07,2220,Yes,2220,"{(1497, 'C2'), (1326, 'D1'), (1237, 'C1'), (446, 'A'), (1579, 'E2'), (1632, 'C'), (1777, 'C'), (1365, 'D'), (1207, 'C'), (274, 'A'), (1856, 'C'), (1101, 'C'), (1201, 'B'), (50, 'B'), (1332, 'C'), (1732, 'D1'), (231, 'C'), (1269, 'B'), (873, 'B'), (1567, 'C'), (405, 'C'), (416, 'C'), (1305, 'C'), (4, 'D'), (165, 'C'), (1249, 'E'), (1444, 'A'), (1490, 'F'), (977, 'F'), (1368, 'D'), (1858, 'B'), (1256, 'C'), (863, 'B'), (1607, 'E'), (1586, 'C'), (1731, 'C'), (580, 'C'), (1675, 'E'), (1480, 'C'), (1469, 'C'), (1614, 'C'), (295, 'B'), (429, 'B'), (1363, 'C'), (440, 'B'), (574, 'B'), (1329, 'B'), (1382, 'C2'), (1455, 'D'), (1397, 'B'), (1542, 'B'), (1325, 'C'), (678, 'C'), (1272, 'D'), (427, 'C'), (1196, 'D2'), (1499, 'C'), (1248, 'C'), (1393, 'C'), (1203, 'E'), (1282, 'B2'), (1234, 'D'), (1461, 'C'), (1165, 'E'), (1553, 'D'), (1698, 'D'), (1349, 'A'), (1203, 'D1'), (1051, 'D'), (1185, 'D'), (1144, 'F'), (1278, 'C'), (1766, 'D'), (1379, 'A'), (1515, 'D'), (121, 'B'), (1660, 'D'), (1253, 'D'), (1561, 'D1'), (1409, 'D'), (1419, 'D2'), (1611, 'E1'), (1340, 'B'), (1466, 'D'), (1611, 'D'), (1593, 'E'), (225, 'C'), (1371, 'D'), (1864, 'D'), (1621, 'B'), (1003, 'D'), (1327, 'C'), (1249, 'C2'), (287, 'B'), (1176, 'E'), (1153, 'C'), (1646, 'C'), (1109, 'A'), (1254, 'A'), (255, 'C'), (1551, 'C'), (1506, 'E'), (1300, 'C'), (545, 'C'), (1400, 'B'), (1389, 'B'), (1196, 'D1'), (1835, 'A'), (1703, 'G'), (1368, 'C'), (602, 'C'), (1513, 'C'), (1491, 'C'), (507, 'C'), (1262, 'C'), (1251, 'C'), (1594, 'D'), (1000, 'C'), (771, 'A'), (1133, 'F1'), (1453, 'C'), (1458, 'A'), (1358, 'C'), (1157, 'E'), (1294, 'D'), (744, 'A'), (1256, 'D'), (1520, 'F1'), (1005, 'D'), (1243, 'C'), (1731, 'D'), (1469, 'D'), (340, 'D'), (474, 'D'), (978, 'D'), (763, 'A'), (1537, 'E1'), (367, 'A'), (305, 'C'), (1339, 'C'), (954, 'C'), (1537, 'D'), (1581, 'C'), (1547, 'E'), (1418, 'C'), (1407, 'C'), (1011, 'C'), (1850, 'G'), (1633, 'D'), (1644, 'D'), (493, 'D'), (1118, 'C'), (722, 'C'), (1461, 'D'), (1163, 'B2'), (616, 'C'), (1199, 'D'), (1093, 'D'), (214, 'B'), (1690, 'F'), (1404, 'A'), (2, 'A'), (1512, 'G'), (1562, 'C'), (1180, 'B'), (1333, 'C'), (1486, 'C1'), (1810, 'D'), (1216, 'C'), (455, 'A'), (1344, 'A'), (1374, 'E1'), (1725, 'G'), (250, 'C'), (1385, 'D'), (780, 'C'), (1284, 'C'), (1462, 'E2'), (977, 'E'), (978, 'F'), (859, 'C'), (1748, 'C'), (553, 'A'), (106, 'C'), (1157, 'C2'), (1278, 'B'), (1699, 'C'), (1303, 'C'), (570, 'C'), (1213, 'D2'), (1527, 'C'), (1516, 'C'), (1265, 'C'), (321, 'A'), (1440, 'C1'), (1676, 'H2'), (264, 'B'), (1660, 'F1'), (1478, 'C'), (1623, 'C'), (1238, 'C'), (1077, 'D'), (1372, 'C'), (332, 'B'), (1295, 'C'), (1396, 'A'), (1334, 'C'), (294, 'B'), (1426, 'D'), (1391, 'C'), (1368, 'B'), (1140, 'C'), (855, 'B'), (1789, 'C'), (1000, 'B'), (1551, 'D1'), (1677, 'A'), (1364, 'C'), (706, 'C'), (1202, 'B'), (466, 'C'), (954, 'D'), (1262, 'D1'), (1791, 'F'), (1483, 'A'), (1281, 'B'), (1557, 'C'), (1175, 'B'), (1512, 'E'), (1312, 'D'), (1707, 'A'), (1213, 'D1'), (1132, 'C'), (1625, 'C'), (1137, 'B'), (978, 'G'), (1379, 'B'), (1849, 'C'), (1437, 'D'), (1492, 'C'), (1481, 'C'), (1626, 'C'), (486, 'C'), (1230, 'C'), (979, 'C'), (1399, 'D'), (1660, 'E'), (269, 'B'), (1337, 'C'), (1366, 'C'), (371, 'C'), (1260, 'C'), (1497, 'E1'), (1505, 'B'), (1579, 'C'), (1473, 'C'), (1754, 'C2'), (960, 'C'), (1105, 'C'), (1467, 'B'), (1792, 'C'), (877, 'B'), (1672, 'D'), (431, 'C'), (1555, 'D'), (409, 'H'), (1360, 'F'), (1740, 'D'), (1486, 'B'), (884, 'C'), (1029, 'C'), (1045, 'I'), (382, 'C'), (1554, 'B'), (1359, 'C'), (1451, 'D'), (1208, 'B'), (439, 'C'), (835, 'C'), (1178, 'D'), (1690, 'E'), (740, 'C'), (494, 'A'), (1516, 'B'), (1658, 'C'), (377, 'A'), (518, 'C'), (1257, 'D'), (1006, 'D'), (1301, 'C'), (1296, 'D'), (1267, 'E'), (1352, 'F'), (1538, 'D'), (982, 'C'), (731, 'C'), (580, 'B'), (1514, 'C'), (1353, 'D'), (385, 'C'), (1324, 'E'), (1102, 'D'), (1185, 'C2'), (1408, 'C'), (407, 'A'), (1342, 'C'), (1693, 'B'), (1476, 'C'), (1621, 'C'), (219, 'C'), (1795, 'C'), (600, 'A'), (1015, 'E1'), (1689, 'C'), (1304, 'C'), (1042, 'C'), (276, 'C'), (1031, 'C'), (1530, 'D'), (1519, 'D'), (1287, 'B'), (1279, 'D'), (1651, 'C'), (1849, 'D'), (1255, 'C'), (1400, 'C'), (1598, 'D'), (1389, 'C'), (349, 'B'), (1528, 'A'), (1230, 'D'), (1061, 'C'), (1217, 'C'), (1066, 'B'), (1066, 'E'), (659, 'E'), (1526, 'C2'), (1337, 'D'), (1538, 'F'), (1419, 'C'), (279, 'C'), (235, 'A'), (1511, 'D'), (1806, 'C'), (1772, 'E'), (1154, 'D'), (1857, 'F'), (1487, 'C'), (1462, 'E1'), (1141, 'C'), (1840, 'E'), (1473, 'D'), (1472, 'E'), (1792, 'D'), (1243, 'B2'), (1092, 'C'), (1081, 'C'), (1203, 'D2'), (1754, 'D'), (1787, 'C'), (1619, 'E'), (1352, 'G'), (1536, 'C'), (246, 'D'), (1296, 'C'), (1111, 'C'), (1615, 'C'), (1498, 'C'), (369, 'C'), (1475, 'E'), (1247, 'C'), (1503, 'A'), (439, 'D'), (1118, 'D2'), (1280, 'A'), (1084, 'C'), (778, 'A'), (1677, 'B'), (1165, 'D'), (1321, 'D'), (1209, 'C'), (1503, 'B'), (1779, 'C'), (1288, 'C'), (895, 'B'), (1422, 'C'), (282, 'C'), (1579, 'F'), (1416, 'A'), (1263, 'D'), (1310, 'A'), (1692, 'H'), (350, 'C'), (1228, 'C'), (1384, 'C'), (1582, 'D'), (1476, 'D'), (219, 'D'), (1163, 'B1'), (1307, 'C'), (1795, 'D'), (1552, 'B'), (1301, 'B'), (1340, 'A'), (276, 'D'), (1771, 'C'), (1269, 'C'), (229, 'B'), (1658, 'D1'), (1118, 'E'), (1550, 'C'), (1195, 'D1'), (467, 'C'), (1118, 'D1'), (1695, 'C'), (598, 'D'), (1681, 'D'), (1670, 'D'), (1569, 'C'), (1430, 'D'), (1776, 'F'), (1406, 'C'), (1395, 'C'), (607, 'A'), (1487, 'D'), (356, 'A'), (1782, 'C'), (631, 'C'), (1759, 'E'), (1542, 'C'), (1392, 'D'), (1352, 'E'), (1141, 'D'), (723, 'D'), (1323, 'B'), (1610, 'C'), (1217, 'B'), (1348, 'C'), (559, 'B'), (1343, 'D'), (1332, 'D'), (339, 'D'), (1321, 'C'), (510, 'B'), (415, 'B'), (1566, 'D2'), (348, 'A'), (1523, 'C'), (1373, 'D'), (1362, 'D'), (1283, 'C'), (1604, 'D'), (1545, 'A'), (126, 'B'), (118, 'D'), (1335, 'E1'), (1702, 'E'), (1474, 'C'), (1776, 'L'), (1223, 'C'), (1234, 'C'), (1730, 'B'), (1850, 'H'), (1209, 'D'), (1804, 'C'), (1436, 'C'), (1051, 'C'), (1779, 'D'), (1006, 'E'), (1151, 'B'), (1196, 'C'), (1539, 'D'), (1684, 'D'), (1015, 'D'), (833, 'A'), (1253, 'C'), (1398, 'C'), (1857, 'E'), (1102, 'E'), (1041, 'C'), (1702, 'F'), (1313, 'C1'), (1133, 'D'), (75, 'C'), (1452, 'D'), (1526, 'C1'), (939, 'D'), (166, 'E'), (1095, 'D'), (1528, 'B')}",490
gabriel88766,2075,Yes,2075,"{(1731, 'D'), (1475, 'E'), (1497, 'C2'), (1822, 'G1'), (18, 'B'), (7, 'B'), (978, 'D'), (1760, 'F'), (1118, 'D2'), (622, 'C'), (1165, 'D'), (154, 'B'), (681, 'C'), (14, 'C'), (1722, 'F'), (1407, 'C'), (1856, 'C'), (1850, 'G'), (1754, 'C2'), (1811, 'E'), (1422, 'C'), (10, 'B'), (691, 'D'), (1416, 'A'), (1792, 'C'), (687, 'A'), (1692, 'H'), (1796, 'C'), (630, 'Q'), (1118, 'C'), (1753, 'A2'), (4, 'D'), (1249, 'E'), (1722, 'E'), (1843, 'E'), (1807, 'F'), (409, 'H'), (1690, 'F'), (1010, 'A'), (1360, 'F'), (1822, 'F'), (614, 'A'), (977, 'F'), (2, 'A'), (1829, 'G'), (1814, 'B'), (1744, 'E1'), (1795, 'D'), (1256, 'C'), (1216, 'C'), (1810, 'D'), (171, 'F'), (1797, 'C'), (1775, 'C'), (1675, 'E'), (1741, 'E'), (691, 'B'), (1451, 'D'), (1118, 'E'), (1862, 'E'), (1363, 'C'), (1869, 'D1'), (1690, 'E'), (977, 'E'), (1822, 'E'), (1799, 'C'), (978, 'F'), (1742, 'G'), (1814, 'C'), (1542, 'B'), (1006, 'D'), (1157, 'C2'), (66, 'D'), (1118, 'D1'), (1873, 'H'), (1352, 'F'), (1196, 'D2'), (76, 'E'), (131, 'E'), (598, 'D'), (630, 'G'), (1353, 'D'), (1102, 'D'), (23, 'B'), (268, 'C'), (1234, 'D'), (1213, 'D2'), (1778, 'C'), (49, 'B'), (1165, 'E'), (1440, 'C1'), (1782, 'C'), (1542, 'C'), (1227, 'D1'), (1225, 'C'), (1759, 'E'), (1141, 'D'), (1833, 'F'), (1676, 'H2'), (1144, 'F'), (34, 'D'), (1352, 'E'), (1660, 'F1'), (1795, 'C'), (1861, 'C'), (1766, 'D'), (600, 'A'), (1227, 'C'), (1077, 'D'), (1760, 'G'), (1660, 'D'), (976, 'C'), (1409, 'D'), (1519, 'D'), (1833, 'E'), (1722, 'G'), (632, 'C'), (1743, 'D'), (1798, 'D'), (1872, 'E'), (1864, 'D'), (1426, 'D'), (1003, 'D'), (665, 'A'), (348, 'A'), (18, 'A'), (1753, 'B'), (689, 'C'), (1811, 'D'), (1789, 'C'), (1249, 'C2'), (1417, 'C'), (1066, 'B'), (1066, 'E'), (1036, 'D'), (630, 'K'), (1176, 'E'), (126, 'B'), (1364, 'C'), (1702, 'E'), (1873, 'G'), (235, 'A'), (1234, 'C'), (1806, 'C'), (888, 'D'), (1196, 'D1'), (1772, 'E'), (1850, 'H'), (1851, 'E'), (1791, 'F'), (1154, 'D'), (1857, 'F'), (22, 'B'), (1804, 'C'), (20, 'A'), (1714, 'G'), (1703, 'G'), (1141, 'C'), (1196, 'C'), (56, 'C'), (1840, 'E'), (1006, 'E'), (101, 'B'), (11, 'B'), (1000, 'C'), (1684, 'D'), (702, 'B'), (1213, 'D1'), (1015, 'D'), (1742, 'F'), (1801, 'A'), (1792, 'D'), (582, 'A'), (409, 'B'), (1770, 'C'), (1133, 'F1'), (1836, 'C'), (1092, 'C'), (1036, 'B'), (1453, 'C'), (1857, 'E'), (1102, 'E'), (1157, 'E'), (978, 'G'), (1829, 'H'), (1702, 'F'), (616, 'D'), (1133, 'D'), (1, 'B'), (48, 'D'), (1783, 'C'), (1849, 'C'), (1754, 'D'), (1437, 'D'), (1800, 'E2'), (1798, 'C'), (1619, 'E'), (1714, 'D'), (1809, 'C'), (1352, 'G'), (1787, 'C'), (702, 'C'), (1452, 'D'), (1879, 'D'), (1141, 'E'), (1256, 'D'), (1005, 'D'), (1095, 'D'), (76, 'D'), (131, 'D'), (660, 'C'), (1399, 'D'), (609, 'C'), (1660, 'E')}",214
