Handle,Max Rating_x,Result,Solved Problems,Problem Count
shorya1835,1889.0,Yes,"{(863, 'B'), (337, 'B'), (1833, 'D'), (1846, 'E1'), (1857, 'D'), (1823, 'C'), (1845, 'C'), (1561, 'C'), (1860, 'C'), (1847, 'C'), (1825, 'C'), (489, 'C'), (460, 'B'), (462, 'B'), (451, 'B'), (315, 'A'), (260, 'A'), (1837, 'D'), (1805, 'C'), (1794, 'C'), (1744, 'E1'), (1816, 'C'), (1838, 'C'), (1629, 'C'), (1818, 'C'), (1866, 'B'), (1844, 'C'), (1831, 'C'), (1338, 'A'), (1857, 'E'), (1789, 'C'), (1872, 'E'), (1375, 'C'), (1850, 'G'), (1742, 'G'), (1842, 'C'), (1879, 'C'), (1850, 'F'), (4, 'C'), (1870, 'C'), (1839, 'C'), (1786, 'B'), (1826, 'C'), (1855, 'C1'), (450, 'B'), (1634, 'B'), (230, 'B'), (289, 'B'), (1840, 'D'), (1844, 'D'), (1819, 'A'), (1858, 'B'), (888, 'C'), (1788, 'C')}",54
anangoprabhat,1886.0,Yes,"{(1786, 'B'), (1862, 'D'), (1804, 'C'), (1816, 'C'), (1736, 'C1'), (1864, 'C'), (1814, 'C'), (1811, 'E'), (1858, 'B'), (1860, 'C'), (1703, 'F'), (1820, 'C'), (1647, 'C'), (1855, 'C1'), (1863, 'D')}",15
sushmanth.dampur8780,1886.0,Yes,"{(1821, 'C'), (1726, 'C'), (1860, 'C'), (1215, 'B'), (1475, 'C'), (1609, 'C'), (1744, 'E1'), (1573, 'B'), (1857, 'E'), (1879, 'C'), (1284, 'B'), (1526, 'B'), (1696, 'C'), (1445, 'C'), (1341, 'B'), (1194, 'C'), (1339, 'C'), (1857, 'D'), (1418, 'C'), (1355, 'D'), (1167, 'C'), (1765, 'K'), (1312, 'C'), (1805, 'C'), (1794, 'C'), (1631, 'C'), (1380, 'C'), (1369, 'C'), (1811, 'E'), (1374, 'D'), (1562, 'C'), (1546, 'C'), (1535, 'C'), (1180, 'B'), (1560, 'D'), (1454, 'D'), (1737, 'C'), (1675, 'E'), (1559, 'D1'), (1733, 'D1'), (1816, 'C'), (1669, 'H'), (1461, 'B'), (1844, 'C'), (1579, 'D'), (1594, 'E1'), (1278, 'B'), (1265, 'C'), (1421, 'C'), (1855, 'C1'), (1555, 'C'), (1740, 'C'), (1426, 'D'), (1372, 'C'), (1521, 'B'), (1691, 'C'), (1451, 'C'), (1200, 'C'), (1800, 'E2'), (1285, 'C'), (1789, 'C'), (1872, 'E'), (1538, 'C'), (1721, 'C'), (1742, 'G'), (1167, 'D'), (1850, 'F'), (1513, 'B'), (1263, 'D'), (1506, 'E'), (1453, 'B'), (1833, 'D'), (1519, 'C'), (1399, 'D'), (1838, 'C'), (1492, 'C'), (1863, 'D'), (1375, 'C'), (1506, 'D'), (1549, 'C'), (1694, 'C'), (1705, 'C'), (1839, 'C'), (1194, 'B'), (1443, 'C'), (1762, 'C'), (1844, 'D'), (1407, 'B'), (1418, 'B'), (1271, 'C'), (1405, 'C'), (1767, 'D'), (1873, 'G'), (1579, 'C'), (1869, 'C'), (1473, 'C'), (1765, 'N'), (1367, 'C'), (1263, 'B'), (1547, 'E'), (1792, 'C'), (1740, 'D'), (1541, 'C'), (1786, 'B'), (1775, 'B'), (1282, 'B1'), (791, 'B'), (289, 'B'), (1754, 'C1'), (1547, 'D'), (1790, 'E'), (1748, 'B'), (608, 'B'), (1737, 'B'), (1486, 'B'), (1735, 'C'), (1814, 'C'), (1303, 'B'), (1490, 'E'), (1697, 'C'), (1692, 'F'), (1778, 'B'), (1516, 'B'), (1714, 'E'), (1661, 'B'), (1265, 'B'), (1659, 'C'), (1760, 'F'), (1263, 'C'), (1555, 'B'), (1520, 'E'), (1738, 'C'), (1634, 'B'), (1736, 'C1'), (1795, 'C'), (1304, 'C'), (1612, 'C'), (1746, 'C'), (1433, 'E'), (1400, 'C'), (1389, 'C'), (1490, 'F'), (1574, 'C'), (1719, 'C'), (1323, 'C'), (1864, 'C'), (1457, 'C'), (1364, 'B'), (1602, 'C'), (1703, 'F'), (1113, 'B'), (1462, 'D'), (1618, 'D'), (1607, 'D'), (1181, 'B'), (1315, 'B'), (1675, 'D'), (1487, 'C'), (1551, 'B2'), (1768, 'C'), (1313, 'C1'), (1851, 'E'), (1605, 'C'), (1829, 'F'), (1847, 'C'), (1526, 'C1'), (79, 'B'), (1809, 'C'), (1536, 'C'), (1443, 'B'), (1373, 'C'), (1362, 'C'), (1604, 'C'), (1749, 'C'), (1379, 'A'), (1271, 'B'), (1260, 'B'), (1084, 'C'), (1328, 'B'), (1858, 'B'), (1484, 'B'), (1711, 'C'), (1471, 'C'), (1846, 'E1'), (1673, 'C'), (1277, 'C'), (1553, 'D'), (1397, 'B'), (1515, 'D'), (1654, 'C'), (1552, 'B'), (1800, 'E1'), (1733, 'C'), (1616, 'C'), (1638, 'C'), (1220, 'C'), (1627, 'C'), (1873, 'F'), (1365, 'C'), (1676, 'H1'), (1807, 'E'), (1690, 'E'), (1659, 'B'), (1408, 'B'), (1487, 'D'), (1076, 'C'), (1831, 'C'), (1820, 'C'), (1476, 'B'), (1462, 'E1'), (1646, 'C'), (1155, 'C'), (1300, 'C'), (1187, 'B'), (1174, 'C'), (1823, 'C'), (1323, 'B'), (1561, 'C'), (1706, 'C'), (1837, 'D'), (1324, 'D'), (1629, 'C'), (1774, 'C'), (1534, 'C'), (1668, 'C'), (2, 'A'), (1166, 'C'), (1842, 'C'), (1591, 'C'), (1870, 'C'), (1804, 'C'), (1741, 'D'), (1698, 'C'), (1447, 'C'), (1436, 'C'), (1754, 'C2'), (1766, 'C'), (1515, 'C'), (1660, 'C'), (1326, 'D1'), (1253, 'C'), (1692, 'G'), (1649, 'C'), (1538, 'F'), (1728, 'C'), (1717, 'C'), (1466, 'C'), (1215, 'C'), (1866, 'B'), (1371, 'C'), (702, 'C'), (1498, 'B'), (1679, 'C'), (1722, 'G'), (1772, 'D'), (1732, 'D1'), (1826, 'C'), (1711, 'B'), (1840, 'D'), (1245, 'C'), (1788, 'C'), (1422, 'B'), (1207, 'C'), (1341, 'C'), (1739, 'C'), (1818, 'C'), (1452, 'B'), (1701, 'C'), (1791, 'F'), (1463, 'B'), (1676, 'G'), (1771, 'B'), (1758, 'C'), (1851, 'D'), (1742, 'F'), (1152, 'B'), (1401, 'C'), (1627, 'B'), (1220, 'B'), (1365, 'B'), (1614, 'C'), (1676, 'H2'), (1180, 'C'), (1325, 'C'), (1750, 'C'), (1499, 'C'), (1644, 'C'), (1420, 'C1'), (1542, 'B'), (1850, 'G'), (1409, 'D'), (1617, 'C'), (1606, 'C'), (1382, 'C1'), (604, 'B'), (1862, 'D'), (1466, 'D'), (1611, 'D'), (1561, 'B'), (1810, 'C'), (1759, 'E'), (1867, 'C'), (1774, 'B'), (1279, 'C'), (1761, 'C'), (1379, 'B'), (1759, 'D'), (1553, 'B'), (1291, 'B'), (1551, 'C'), (1764, 'C'), (1649, 'B'), (1253, 'B')}",313
Ignut,1996.0,Yes,"{(1768, 'C'), (1515, 'C'), (1605, 'C'), (1660, 'C'), (1726, 'C'), (1692, 'G'), (1519, 'C'), (1538, 'F'), (1728, 'C'), (1717, 'C'), (1573, 'B'), (702, 'C'), (1863, 'D'), (1439, 'A1'), (1705, 'C'), (1732, 'D1'), (1694, 'C'), (1826, 'C'), (1711, 'B'), (1696, 'C'), (1819, 'A'), (1711, 'C'), (1788, 'C'), (839, 'C'), (1794, 'C'), (1631, 'C'), (1569, 'C'), (1701, 'C'), (1515, 'D'), (1627, 'B'), (1365, 'B'), (1737, 'B'), (1486, 'B'), (1552, 'B'), (1800, 'E1'), (1627, 'C'), (1616, 'C'), (1737, 'C'), (1675, 'E'), (1365, 'C'), (1697, 'C'), (1690, 'E'), (1750, 'C'), (1644, 'C'), (1714, 'E'), (1661, 'B'), (1594, 'E1'), (1617, 'C'), (1738, 'C'), (1634, 'B'), (1555, 'C'), (1862, 'D'), (1611, 'D'), (1736, 'C1'), (1624, 'D'), (1691, 'C'), (1746, 'C'), (1867, 'C'), (1561, 'C'), (1651, 'C'), (1706, 'C'), (1837, 'D'), (1800, 'E2'), (1574, 'C'), (1615, 'B'), (755, 'C'), (1602, 'C'), (1703, 'F'), (1668, 'C'), (862, 'B'), (1721, 'C'), (1591, 'C'), (1618, 'D'), (1804, 'C'), (1487, 'C'), (1698, 'C'), (1551, 'B2'), (1649, 'B'), (1647, 'C')}",79
hcywoi,1885.0,Yes,"{(1768, 'C'), (1854, 'A1'), (1733, 'C'), (1821, 'C'), (1143, 'C'), (1616, 'C'), (1823, 'C'), (1682, 'C'), (1061, 'B'), (1774, 'B'), (1860, 'C'), (1847, 'C'), (1814, 'C'), (1004, 'C'), (1837, 'D'), (1792, 'C'), (1717, 'C'), (1838, 'C'), (1710, 'A'), (1864, 'C'), (1307, 'B'), (1844, 'C'), (1354, 'C1'), (1831, 'C'), (991, 'D'), (1701, 'C'), (1789, 'C'), (1721, 'C'), (1842, 'C'), (873, 'B'), (1815, 'A'), (1775, 'B'), (1826, 'C'), (1855, 'C1'), (538, 'B'), (1000, 'B'), (1804, 'C'), (1795, 'C'), (1844, 'D'), (1830, 'A'), (1819, 'A'), (1436, 'C'), (743, 'C'), (1304, 'C'), (441, 'C'), (276, 'C')}",46
-.--.--.--.--.-,1962.0,Yes,"{(1669, 'H'), (1879, 'C'), (1870, 'C')}",3
anibitte,1884.0,Yes,"{(1242, 'A'), (1768, 'C'), (1313, 'C1'), (1517, 'C'), (1833, 'D'), (456, 'C'), (1766, 'C'), (1821, 'C'), (1515, 'C'), (1605, 'C'), (1660, 'C'), (1326, 'D1'), (1829, 'F'), (1726, 'C'), (1692, 'G'), (1253, 'C'), (1847, 'C'), (1825, 'C'), (1475, 'C'), (313, 'C'), (1519, 'C'), (64, 'A'), (1650, 'D'), (1538, 'F'), (1744, 'E1'), (1728, 'C'), (1717, 'C'), (1838, 'C'), (1270, 'C'), (1573, 'B'), (1494, 'B'), (1809, 'C'), (1338, 'A'), (1857, 'E'), (1536, 'C'), (1443, 'B'), (1506, 'D'), (1679, 'C'), (1722, 'G'), (1772, 'D'), (1879, 'C'), (1549, 'C'), (1540, 'A'), (1705, 'C'), (1732, 'D1'), (1749, 'C'), (1839, 'C'), (1826, 'C'), (1379, 'A'), (1711, 'B'), (1694, 'C'), (1284, 'B'), (1260, 'B'), (371, 'B'), (455, 'A'), (1526, 'B'), (1209, 'B'), (922, 'A'), (1245, 'C'), (1696, 'C'), (1272, 'D'), (1762, 'C'), (1084, 'C'), (1844, 'D'), (1858, 'B'), (1484, 'B'), (1711, 'C'), (1788, 'C'), (1405, 'C'), (494, 'A'), (573, 'A'), (1846, 'E1'), (1767, 'D'), (1857, 'D'), (1873, 'G'), (548, 'B'), (1845, 'C'), (1380, 'B'), (1684, 'C'), (1312, 'C'), (1739, 'C'), (1367, 'C'), (1805, 'C'), (1794, 'C'), (1673, 'C'), (1277, 'C'), (1263, 'B'), (1228, 'B'), (282, 'C'), (1547, 'E'), (1556, 'B'), (1792, 'C'), (1740, 'D'), (1631, 'C'), (1369, 'C'), (1818, 'C'), (1811, 'E'), (1307, 'B'), (1397, 'B'), (251, 'A'), (1463, 'B'), (1701, 'C'), (550, 'C'), (1294, 'C'), (1201, 'B'), (1569, 'C'), (356, 'A'), (1374, 'D'), (1771, 'B'), (1307, 'C'), (1758, 'C'), (1775, 'B'), (1786, 'B'), (1742, 'F'), (1282, 'B1'), (1562, 'C'), (1401, 'C'), (1547, 'D'), (1654, 'C'), (1627, 'B'), (1790, 'E'), (1748, 'B'), (1737, 'B'), (1614, 'C'), (1735, 'C'), (1552, 'B'), (1800, 'E1'), (1560, 'D'), (1733, 'C'), (1638, 'C'), (1627, 'C'), (1682, 'C'), (1873, 'F'), (1675, 'E'), (1649, 'B'), (1365, 'C'), (1807, 'E'), (1303, 'B'), (808, 'C'), (1490, 'E'), (1559, 'D1'), (1325, 'C'), (1697, 'C'), (1753, 'A2'), (1287, 'B'), (977, 'E'), (1659, 'B'), (1692, 'F'), (1733, 'D1'), (1750, 'C'), (1816, 'C'), (1669, 'H'), (295, 'A'), (1778, 'B'), (1644, 'C'), (1545, 'A'), (1461, 'B'), (1516, 'B'), (1714, 'E'), (1844, 'C'), (1831, 'C'), (1820, 'C'), (1661, 'B'), (204, 'B'), (363, 'C'), (1659, 'C'), (1760, 'F'), (1263, 'C'), (1542, 'B'), (1621, 'B'), (220, 'A'), (1579, 'D'), (1462, 'E1'), (1555, 'B'), (1594, 'E1'), (1646, 'C'), (1409, 'D'), (1278, 'B'), (1617, 'C'), (1040, 'B'), (1520, 'E'), (1106, 'B'), (1738, 'C'), (1265, 'C'), (1634, 'B'), (1238, 'B'), (459, 'B'), (1606, 'C'), (1555, 'C'), (1466, 'D'), (1611, 'D'), (1740, 'C'), (1736, 'C1'), (1795, 'C'), (977, 'D'), (1426, 'D'), (1157, 'C1'), (1352, 'F'), (1601, 'A'), (1225, 'B2'), (1810, 'C'), (1759, 'E'), (276, 'C'), (1561, 'B'), (1176, 'C'), (1266, 'C'), (740, 'A'), (1624, 'D'), (264, 'B'), (1691, 'C'), (1603, 'A'), (1746, 'C'), (1823, 'C'), (182, 'D'), (1867, 'C'), (1585, 'C'), (1774, 'B'), (1753, 'A1'), (1279, 'C'), (1706, 'C'), (1200, 'C'), (1761, 'C'), (1400, 'C'), (1490, 'F'), (1285, 'B'), (1561, 'C'), (1837, 'D'), (332, 'B'), (1800, 'E2'), (1324, 'D'), (1335, 'D'), (340, 'D'), (1574, 'C'), (1629, 'C'), (1719, 'C'), (1774, 'C'), (1391, 'C'), (1615, 'B'), (1213, 'D1'), (1703, 'F'), (2, 'A'), (1285, 'C'), (1668, 'C'), (279, 'B'), (1789, 'C'), (189, 'A'), (1872, 'E'), (1721, 'C'), (1759, 'D'), (1742, 'G'), (1842, 'C'), (1618, 'D'), (1607, 'D'), (1276, 'A'), (1236, 'B'), (1291, 'B'), (1551, 'C'), (230, 'B'), (1513, 'B'), (1251, 'B'), (1330, 'B'), (628, 'B'), (1366, 'C'), (1675, 'D'), (1804, 'C'), (1741, 'D'), (1487, 'C'), (1236, 'C'), (1698, 'C'), (1263, 'D'), (1370, 'C'), (1551, 'B2'), (1447, 'C'), (296, 'C'), (1506, 'E'), (1647, 'C')}",276
HitoriBocchi,1882.0,Yes,"{(1768, 'C'), (1879, 'C'), (1855, 'C1')}",3
Liberty_gsm,1915.0,Yes,"{(1735, 'C'), (1754, 'C2'), (1833, 'D'), (1846, 'E1'), (1767, 'D'), (1733, 'C'), (1821, 'C'), (1746, 'C'), (1823, 'C'), (1845, 'C'), (1867, 'C'), (1649, 'C'), (1774, 'B'), (1814, 'C'), (1825, 'C'), (1765, 'K'), (1765, 'N'), (1761, 'C'), (1805, 'C'), (1794, 'C'), (1737, 'C'), (1739, 'C'), (1792, 'C'), (1740, 'D'), (1737, 'B'), (1744, 'E1'), (1750, 'C'), (1574, 'C'), (1733, 'D1'), (1728, 'C'), (1726, 'C'), (1717, 'C'), (1778, 'B'), (1864, 'C'), (1818, 'C'), (1811, 'E'), (1774, 'C'), (1719, 'C'), (1844, 'C'), (1820, 'C'), (1809, 'C'), (1863, 'D'), (1789, 'C'), (1759, 'D'), (1771, 'B'), (1870, 'C'), (1773, 'E'), (1732, 'D1'), (1749, 'C'), (1839, 'C'), (1826, 'C'), (1786, 'B'), (1775, 'B'), (1738, 'C'), (1711, 'B'), (1694, 'C'), (1682, 'C'), (1862, 'D'), (1804, 'C'), (1759, 'E'), (1754, 'C1'), (1740, 'C'), (1762, 'C'), (1795, 'C'), (1741, 'D'), (1736, 'C1'), (1844, 'D'), (1830, 'A'), (1764, 'C'), (1649, 'B'), (1790, 'E'), (1711, 'C'), (1748, 'B'), (1788, 'C'), (1810, 'C'), (1486, 'B')}",76
__AB__,1922.0,Yes,"{(690, 'C1'), (1766, 'C'), (1605, 'C'), (1660, 'C'), (1253, 'C'), (471, 'B'), (1519, 'C'), (1609, 'C'), (379, 'C'), (1650, 'D'), (1538, 'F'), (1866, 'B'), (1573, 'B'), (1536, 'C'), (1863, 'D'), (1879, 'C'), (1549, 'C'), (1604, 'C'), (455, 'A'), (1711, 'B'), (1526, 'B'), (166, 'E'), (1762, 'C'), (1484, 'B'), (1711, 'C'), (1422, 'B'), (1767, 'D'), (1579, 'C'), (1869, 'C'), (1739, 'C'), (1805, 'C'), (962, 'A'), (1547, 'E'), (1553, 'D'), (1701, 'C'), (1505, 'C'), (1771, 'B'), (990, 'C'), (1775, 'B'), (1562, 'C'), (1547, 'D'), (1654, 'C'), (1546, 'C'), (1486, 'B'), (1552, 'B'), (1560, 'D'), (1616, 'C'), (690, 'C2'), (1814, 'C'), (1490, 'E'), (977, 'E'), (1487, 'D'), (1499, 'C'), (1644, 'C'), (1820, 'C'), (1579, 'D'), (1555, 'B'), (1542, 'B'), (1594, 'E1'), (1646, 'C'), (1278, 'B'), (1617, 'C'), (1520, 'E'), (1203, 'E'), (710, 'B'), (1555, 'C'), (1862, 'D'), (1611, 'D'), (1795, 'C'), (977, 'D'), (1561, 'B'), (1810, 'C'), (1279, 'B'), (1624, 'D'), (1691, 'C'), (1867, 'C'), (940, 'B'), (1561, 'C'), (1279, 'C'), (1216, 'D'), (1706, 'C'), (1389, 'C'), (1490, 'F'), (150, 'A'), (1100, 'B'), (1574, 'C'), (1629, 'C'), (1774, 'C'), (1864, 'C'), (1615, 'B'), (1534, 'C'), (1602, 'C'), (189, 'A'), (534, 'B'), (1538, 'C'), (1352, 'D'), (1591, 'C'), (1607, 'D'), (1553, 'B'), (1870, 'C'), (587, 'A'), (1551, 'C'), (230, 'B'), (1513, 'B'), (628, 'B'), (1551, 'B2'), (1370, 'C'), (1649, 'B'), (1506, 'E')}",109
