Handle,Max Rating_x,Result,Solved Problems,Problem Count
stumblebum,1599.0,Yes,"{(1761, 'C'), (1805, 'C'), (1872, 'E'), (1742, 'F'), (1650, 'D'), (1816, 'C'), (1380, 'C'), (1748, 'B'), (1864, 'C'), (1754, 'C1'), (1375, 'C'), (1594, 'E1'), (25, 'A'), (1857, 'E'), (1759, 'D'), (1660, 'C'), (1774, 'B'), (4, 'C'), (1772, 'D'), (1879, 'C'), (1694, 'C'), (1562, 'C'), (1551, 'C'), (1870, 'C'), (1851, 'D'), (1555, 'C'), (1800, 'E2'), (1851, 'E'), (1804, 'C'), (1762, 'C'), (1862, 'D'), (1692, 'F'), (1698, 'C'), (1605, 'C'), (1873, 'G'), (1810, 'C'), (1692, 'G'), (1690, 'E'), (1767, 'D'), (1846, 'E1'), (1833, 'D'), (1800, 'E1'), (1771, 'B'), (1766, 'C'), (1612, 'C'), (1857, 'D'), (1823, 'C'), (1682, 'C'), (1560, 'D'), (1814, 'C'), (1811, 'E')}",51
thisIsNotMe,1616.0,Yes,"{(1761, 'C'), (1805, 'C'), (1794, 'C'), (1348, 'B'), (1312, 'C'), (515, 'C'), (1792, 'C'), (1487, 'D'), (1553, 'D'), (1717, 'C'), (1816, 'C'), (1369, 'C'), (1818, 'C'), (1253, 'B'), (1457, 'C'), (1249, 'B2'), (1468, 'C'), (1809, 'C'), (1820, 'C'), (1831, 'C'), (1486, 'B'), (1417, 'C'), (1659, 'C'), (1505, 'C'), (1375, 'C'), (1538, 'C'), (1475, 'C'), (1721, 'C'), (1515, 'D'), (1462, 'E1'), (1758, 'C'), (1549, 'C'), (1738, 'C'), (1556, 'B'), (416, 'B'), (1519, 'C'), (802, 'J'), (1790, 'E'), (1459, 'B'), (1659, 'B'), (1839, 'C'), (1506, 'E'), (1368, 'B'), (1555, 'C'), (1800, 'E2'), (1804, 'C'), (1249, 'C1'), (1778, 'B'), (1795, 'C'), (1764, 'C'), (1370, 'C'), (746, 'D'), (1546, 'C'), (1788, 'C'), (1810, 'C'), (1535, 'C'), (1433, 'E'), (1735, 'C'), (1542, 'B'), (1833, 'D'), (1800, 'E1'), (1821, 'C'), (1515, 'C'), (1366, 'B'), (1253, 'C'), (1454, 'D'), (1775, 'B'), (1013, 'C'), (1825, 'C'), (1315, 'B')}",70
-LHY-,1610.0,Yes,"{(1850, 'F'), (1837, 'D'), (1838, 'C'), (1830, 'A'), (1850, 'G'), (1818, 'C'), (659, 'D'), (1844, 'C'), (1842, 'C'), (18, 'A'), (1826, 'C'), (1790, 'E'), (1839, 'C'), (908, 'C'), (1847, 'C'), (1800, 'E2'), (1851, 'E'), (1844, 'D'), (1800, 'E1'), (1846, 'E1'), (1833, 'D'), (1857, 'D'), (1823, 'C'), (1845, 'C'), (1775, 'B'), (1825, 'C'), (1857, 'E')}",27
AlphaBruh,1530.0,Yes,"{(1810, 'C'), (1870, 'C'), (1790, 'E'), (1807, 'E'), (1850, 'F'), (1804, 'C'), (1855, 'C1'), (1857, 'D'), (1866, 'B'), (1879, 'C'), (1857, 'E')}",11
EndStarry,1622.0,Yes,"{(1860, 'C'), (1858, 'B')}",2
Yeahh_,1601.0,Yes,"{(1062, 'A'), (1805, 'C'), (276, 'B'), (1860, 'C'), (1850, 'F'), (1872, 'E'), (586, 'B'), (1855, 'C1'), (1816, 'C'), (1418, 'B'), (1850, 'G'), (1819, 'A'), (1858, 'B'), (1844, 'C'), (883, 'F'), (1660, 'C'), (1879, 'C'), (1870, 'C'), (1851, 'D'), (1759, 'E'), (670, 'D1'), (1829, 'F'), (1873, 'F'), (1851, 'E'), (1804, 'C'), (1862, 'D'), (1217, 'A'), (1873, 'G'), (1661, 'B'), (1807, 'E'), (611, 'B'), (402, 'B'), (1760, 'F'), (1846, 'E1'), (1821, 'C'), (1746, 'C'), (1366, 'B'), (1857, 'D'), (1682, 'C'), (1867, 'C'), (1814, 'C'), (1260, 'B'), (1869, 'C'), (1857, 'E')}",44
akash456,1668.0,Yes,"{(1629, 'C'), (1719, 'C'), (1457, 'C'), (1534, 'C'), (1453, 'B'), (1538, 'C'), (1842, 'C'), (1462, 'E1'), (1646, 'C'), (1618, 'D'), (1607, 'D'), (1617, 'C'), (1551, 'C'), (1352, 'E'), (1196, 'D1'), (1555, 'C'), (1698, 'C'), (1526, 'C1'), (1494, 'B'), (1370, 'C'), (1615, 'B'), (1368, 'C'), (1498, 'B'), (1490, 'E'), (1833, 'D'), (1515, 'C'), (1366, 'B'), (1660, 'C'), (1847, 'C'), (1711, 'B'), (1519, 'C'), (1475, 'C'), (1526, 'B'), (1650, 'D'), (1717, 'C'), (1838, 'C'), (1328, 'B'), (1484, 'B'), (1809, 'C'), (1520, 'E'), (1492, 'C'), (1754, 'C1'), (1536, 'C'), (1422, 'B'), (1506, 'D'), (1380, 'B'), (1549, 'C'), (1604, 'C'), (1705, 'C'), (1694, 'C'), (1749, 'C'), (1870, 'C'), (1326, 'D1'), (1800, 'E2'), (1366, 'C'), (1463, 'B'), (1452, 'B'), (1844, 'D'), (1788, 'C'), (1573, 'B'), (1471, 'C'), (1846, 'E1'), (1579, 'C'), (1857, 'D'), (1845, 'C'), (1473, 'C'), (1605, 'C'), (1684, 'C'), (1379, 'A'), (1857, 'E'), (1367, 'C'), (1872, 'E'), (1487, 'D'), (1553, 'D'), (1382, 'C1'), (1855, 'C1'), (1541, 'C'), (1380, 'C'), (1818, 'C'), (1744, 'E1'), (1341, 'B'), (1701, 'C'), (1486, 'B'), (1552, 'B'), (1352, 'F'), (1374, 'D'), (1303, 'B'), (1851, 'D'), (1506, 'E'), (1401, 'C'), (1408, 'B'), (1490, 'F'), (1851, 'E'), (1466, 'D'), (1461, 'B'), (1516, 'B'), (1547, 'D'), (1546, 'C'), (1614, 'C'), (1535, 'C'), (1735, 'C'), (1621, 'B'), (1547, 'E'), (1542, 'B'), (1440, 'C1'), (1560, 'D'), (1454, 'D'), (1551, 'B2'), (1634, 'B'), (1869, 'C'), (1372, 'B'), (1493, 'B'), (1499, 'C'), (1631, 'C'), (1561, 'B'), (1569, 'C'), (1462, 'D'), (1559, 'D1'), (1741, 'D'), (1364, 'B'), (1611, 'D'), (1360, 'D'), (1372, 'C'), (1800, 'E1'), (1451, 'C'), (1867, 'C'), (1561, 'C'), (1616, 'C'), (1706, 'C')}",129
mukundm,1530.0,Yes,"{(1860, 'C'), (1183, 'D'), (1872, 'E'), (1792, 'C'), (1855, 'C1'), (1380, 'C'), (1575, 'J'), (1820, 'C'), (1486, 'B'), (1858, 'B'), (1003, 'C'), (1155, 'C'), (1879, 'C'), (1870, 'C'), (1790, 'E'), (493, 'B'), (792, 'B'), (1862, 'D'), (1547, 'D'), (1535, 'C'), (1498, 'B'), (1621, 'B'), (402, 'B'), (932, 'B'), (182, 'D')}",25
phanvythien123,1725.0,Yes,"{(1400, 'C'), (1389, 'C'), (868, 'B'), (1330, 'B'), (1324, 'D'), (1425, 'A'), (1774, 'C'), (1468, 'C'), (1668, 'C'), (1057, 'B'), (1453, 'B'), (1351, 'C'), (1721, 'C'), (1416, 'A'), (25, 'A'), (1670, 'C'), (1646, 'C'), (1215, 'B'), (1551, 'C'), (1618, 'D'), (1617, 'C'), (1234, 'C'), (1607, 'D'), (1606, 'C'), (1446, 'A'), (1003, 'B'), (1183, 'C'), (1338, 'A'), (1698, 'C'), (1404, 'A'), (1764, 'C'), (1370, 'C'), (1368, 'C'), (1526, 'C1'), (1494, 'B'), (1443, 'B'), (1616, 'C'), (1498, 'B'), (1768, 'C'), (1692, 'G'), (1490, 'E'), (1517, 'C'), (1690, 'E'), (1266, 'C'), (1766, 'C'), (1184, 'B1'), (1515, 'C'), (1366, 'B'), (1276, 'A'), (1660, 'C'), (1726, 'C'), (1320, 'A'), (1475, 'C'), (1711, 'B'), (1350, 'B'), (1609, 'C'), (1714, 'E'), (1725, 'G'), (1315, 'B'), (1526, 'B'), (962, 'C'), (1279, 'C'), (1561, 'C'), (58, 'B'), (1742, 'F'), (1650, 'D'), (1728, 'C'), (1717, 'C'), (1399, 'D'), (1466, 'C'), (1513, 'B'), (1328, 'B'), (1215, 'C'), (1270, 'C'), (1415, 'C'), (1520, 'E'), (1492, 'C'), (1742, 'G'), (1332, 'B'), (1422, 'B'), (1285, 'C'), (1375, 'C'), (1296, 'C'), (1679, 'C'), (1169, 'B'), (1506, 'D'), (1380, 'B'), (1604, 'C'), (1772, 'D'), (1705, 'C'), (1749, 'C'), (1694, 'C'), (609, 'C'), (1556, 'B'), (1443, 'C'), (816, 'B'), (1696, 'C'), (1762, 'C'), (1692, 'F'), (1463, 'B'), (1452, 'B'), (1711, 'C'), (1573, 'B'), (1088, 'C'), (1154, 'C'), (1470, 'A'), (1771, 'B'), (1579, 'C'), (1473, 'C'), (1540, 'A'), (1144, 'D'), (1630, 'A'), (455, 'A'), (1673, 'C'), (1355, 'D'), (1739, 'C'), (1284, 'B'), (1183, 'D'), (1363, 'B'), (152, 'C'), (1753, 'A1'), (1110, 'B'), (1369, 'C'), (1380, 'C'), (1744, 'E1'), (1737, 'B'), (1701, 'C'), (1486, 'B'), (357, 'B'), (1722, 'G'), (1374, 'D'), (1758, 'C'), (1362, 'C'), (1037, 'A'), (1303, 'B'), (1393, 'B'), (1292, 'A'), (1562, 'C'), (1201, 'C'), (1401, 'C'), (1659, 'B'), (1263, 'B'), (1095, 'C'), (1408, 'B'), (1873, 'F'), (1490, 'F'), (843, 'A'), (1461, 'B'), (1661, 'B'), (1547, 'D'), (1097, 'C'), (1535, 'C'), (24, 'A'), (1424, 'G'), (1476, 'B'), (1735, 'C'), (1621, 'B'), (1703, 'F'), (1628, 'A'), (1638, 'C'), (1682, 'C'), (1737, 'C'), (1634, 'B'), (1551, 'B2'), (1046, 'C'), (1102, 'D'), (1372, 'B'), (1348, 'B'), (1427, 'B'), (276, 'B'), (1697, 'C'), (545, 'D'), (1312, 'C'), (401, 'C'), (1195, 'C'), (1753, 'A2'), (1238, 'B'), (1676, 'G'), (1197, 'C'), (1659, 'C'), (1263, 'C'), (1521, 'B'), (1271, 'B'), (1594, 'E1'), (1462, 'D'), (4, 'C'), (893, 'C'), (1421, 'C'), (1365, 'C'), (955, 'B'), (1559, 'D1'), (1103, 'A'), (1741, 'D'), (961, 'C'), (416, 'A'), (1250, 'A'), (279, 'B'), (1102, 'B'), (1733, 'D1'), (1304, 'C'), (987, 'C'), (1066, 'C'), (928, 'B'), (1379, 'B'), (1176, 'C'), (1600, 'J'), (1648, 'A'), (1624, 'D'), (1691, 'C'), (1746, 'C'), (1451, 'C'), (1256, 'D'), (1627, 'C'), (1706, 'C')}",214
prasham15,1529.0,Yes,"{(1850, 'F'), (1837, 'D'), (1867, 'C'), (1324, 'D'), (1335, 'D'), (520, 'B'), (1844, 'C'), (1842, 'C'), (25, 'A'), (1603, 'A'), (1759, 'D'), (1606, 'C'), (479, 'C'), (545, 'C'), (702, 'B'), (451, 'B'), (1285, 'B'), (1829, 'F'), (1804, 'C'), (1338, 'A'), (1866, 'B'), (1526, 'C1'), (1370, 'C'), (1538, 'F'), (2, 'A'), (1768, 'C'), (479, 'B'), (96, 'B'), (1833, 'D'), (1821, 'C'), (1515, 'C'), (1366, 'B'), (1847, 'C'), (1825, 'C'), (1714, 'E'), (230, 'B'), (1526, 'B'), (489, 'C'), (771, 'B'), (1838, 'C'), (1328, 'B'), (544, 'B'), (1375, 'C'), (31, 'B'), (1749, 'C'), (1826, 'C'), (1397, 'B'), (1217, 'A'), (1873, 'G'), (1844, 'D'), (1201, 'B'), (1154, 'C'), (1846, 'E1'), (1857, 'D'), (1845, 'C'), (580, 'B'), (455, 'A'), (1857, 'E'), (1860, 'C'), (1363, 'B'), (1872, 'E'), (1381, 'A1'), (573, 'A'), (1858, 'B'), (550, 'C'), (1294, 'C'), (478, 'B'), (166, 'E'), (1758, 'C'), (1879, 'C'), (1873, 'F'), (698, 'A'), (1516, 'B'), (580, 'C'), (1542, 'B'), (1159, 'B'), (1547, 'E'), (1733, 'C'), (1365, 'C'), (1815, 'A'), (459, 'B'), (1348, 'B'), (1601, 'A'), (476, 'B'), (4, 'C'), (1409, 'D'), (1862, 'D'), (279, 'B'), (550, 'A'), (1360, 'D'), (189, 'A'), (276, 'C'), (1823, 'C'), (1291, 'B'), (1811, 'E')}",95
AbracaSora,1601.0,Yes,"{(1714, 'E'), (1860, 'C'), (1837, 'D'), (1855, 'C1'), (1601, 'A'), (940, 'C'), (1809, 'C'), (1831, 'C'), (1858, 'B'), (1864, 'C'), (1776, 'L'), (1789, 'C'), (1197, 'C'), (1844, 'C'), (1722, 'G'), (36, 'A'), (1385, 'D'), (414, 'B'), (1879, 'C'), (1826, 'C'), (1870, 'C'), (1759, 'E'), (1740, 'C'), (1764, 'C'), (1304, 'C'), (1844, 'D'), (1810, 'C'), (670, 'C'), (1542, 'B'), (1765, 'K'), (441, 'C'), (1776, 'H'), (1771, 'B'), (1823, 'C'), (1786, 'B'), (1825, 'C'), (538, 'B')}",37
Hamloo,1528.0,Yes,"{(1864, 'C'), (1845, 'C'), (1860, 'C'), (1851, 'D'), (1850, 'F'), (1851, 'E'), (1846, 'E1'), (1842, 'C'), (1857, 'D'), (1850, 'G'), (1858, 'B')}",11
drNarzullayev,1572.0,Yes,"{(1761, 'C'), (1794, 'C'), (409, 'H'), (1629, 'C'), (1466, 'C'), (1748, 'B'), (1809, 'C'), (1668, 'C'), (1773, 'E'), (1602, 'C'), (25, 'A'), (1591, 'C'), (1759, 'D'), (1646, 'C'), (4, 'C'), (1749, 'C'), (1618, 'D'), (1790, 'E'), (1800, 'E2'), (1675, 'D'), (1661, 'B'), (189, 'A'), (1615, 'B'), (1675, 'E'), (1768, 'C'), (1621, 'B'), (1690, 'E'), (1767, 'D'), (1760, 'F'), (1800, 'E1'), (1660, 'C'), (1682, 'C'), (459, 'B'), (1811, 'E')}",34
rafarkabir,1601.0,Yes,"{(1400, 'C'), (1850, 'F'), (515, 'C'), (1837, 'D'), (1324, 'D'), (1649, 'B'), (520, 'B'), (1575, 'J'), (1776, 'L'), (1844, 'C'), (1670, 'C'), (1352, 'E'), (479, 'C'), (545, 'C'), (352, 'B'), (1183, 'C'), (1829, 'F'), (1338, 'A'), (1764, 'C'), (1370, 'C'), (475, 'B'), (2, 'A'), (1675, 'E'), (224, 'B'), (1490, 'E'), (1765, 'K'), (1791, 'F'), (1767, 'D'), (1515, 'C'), (1143, 'C'), (1847, 'C'), (1350, 'B'), (1475, 'C'), (1519, 'C'), (230, 'B'), (1279, 'C'), (1526, 'B'), (489, 'C'), (1209, 'B'), (1742, 'F'), (1740, 'D'), (1728, 'C'), (1399, 'D'), (975, 'C'), (1809, 'C'), (1864, 'C'), (1536, 'C'), (1742, 'G'), (1422, 'B'), (1285, 'C'), (1375, 'C'), (1237, 'B'), (762, 'A'), (1772, 'D'), (1749, 'C'), (315, 'A'), (1870, 'C'), (550, 'B'), (1759, 'E'), (1245, 'C'), (1840, 'D'), (1873, 'G'), (1463, 'B'), (277, 'A'), (1760, 'F'), (1846, 'E1'), (1857, 'D'), (1418, 'C'), (1540, 'A'), (580, 'B'), (1167, 'C'), (455, 'A'), (839, 'C'), (1355, 'D'), (1857, 'E'), (1332, 'C'), (1225, 'B2'), (1363, 'B'), (1872, 'E'), (1792, 'C'), (1487, 'D'), (1855, 'C1'), (1753, 'A1'), (1369, 'C'), (1380, 'C'), (1220, 'B'), (1744, 'E1'), (1737, 'B'), (1858, 'B'), (550, 'C'), (1294, 'C'), (863, 'B'), (1352, 'F'), (166, 'E'), (1374, 'D'), (1362, 'C'), (1879, 'C'), (1393, 'B'), (1292, 'A'), (1201, 'C'), (1401, 'C'), (1839, 'C'), (1873, 'F'), (1203, 'C'), (1426, 'D'), (580, 'C'), (1661, 'B'), (701, 'C'), (1535, 'C'), (1542, 'B'), (1735, 'C'), (1737, 'C'), (1365, 'C'), (1814, 'C'), (1234, 'B2'), (1869, 'C'), (514, 'B'), (1348, 'B'), (1372, 'B'), (401, 'C'), (546, 'C'), (1312, 'C'), (1195, 'C'), (1750, 'C'), (1850, 'G'), (1831, 'C'), (476, 'B'), (771, 'A'), (1197, 'C'), (1579, 'D'), (1462, 'D'), (1774, 'B'), (893, 'C'), (1738, 'C'), (1740, 'C'), (1862, 'D'), (1795, 'C'), (279, 'B'), (189, 'A'), (550, 'A'), (1372, 'C'), (1360, 'D'), (862, 'B'), (276, 'C'), (977, 'D'), (1360, 'E'), (977, 'E'), (1555, 'B'), (1291, 'B'), (1823, 'C'), (1867, 'C'), (1706, 'C'), (1811, 'E')}",153
xingmaqi,1605.0,Yes,"{(1714, 'E'), (1659, 'B'), (1721, 'C'), (1717, 'C'), (1750, 'C'), (1719, 'C'), (1661, 'B'), (1651, 'C')}",8
H030m0001,1533.0,Yes,"{(1873, 'F'), (1837, 'D'), (1862, 'D'), (1857, 'D'), (1873, 'G'), (1825, 'C')}",6
rkaiki,1527.0,Yes,"{(1754, 'C1'), (1765, 'N'), (1735, 'C'), (1768, 'C'), (1765, 'K'), (1759, 'E'), (580, 'C'), (1760, 'F'), (1748, 'B'), (1741, 'D'), (1862, 'D'), (1759, 'D'), (576, 'A'), (1775, 'B'), (1826, 'C')}",15
Vishnu_Actual,1526.0,Yes,"{(261, 'A'), (1805, 'C'), (1794, 'C'), (1860, 'C'), (230, 'B'), (107, 'A'), (401, 'C'), (1850, 'F'), (1872, 'E'), (152, 'C'), (1837, 'D'), (1740, 'D'), (1717, 'C'), (204, 'A'), (1816, 'C'), (1838, 'C'), (137, 'C'), (87, 'A'), (329, 'A'), (1809, 'C'), (1820, 'C'), (1701, 'C'), (363, 'C'), (1789, 'C'), (91, 'A'), (311, 'A'), (135, 'A'), (268, 'C'), (1863, 'D'), (1736, 'C1'), (1721, 'C'), (264, 'B'), (1842, 'C'), (1759, 'D'), (388, 'A'), (255, 'C'), (1738, 'C'), (479, 'C'), (1790, 'E'), (149, 'C'), (1839, 'C'), (1759, 'E'), (437, 'C'), (1800, 'E2'), (1804, 'C'), (1740, 'C'), (251, 'A'), (414, 'A'), (1866, 'B'), (220, 'A'), (1873, 'G'), (1844, 'D'), (1810, 'C'), (354, 'A'), (190, 'C'), (1735, 'C'), (441, 'C'), (1733, 'C'), (1833, 'D'), (1800, 'E1'), (1821, 'C'), (1746, 'C'), (1857, 'D'), (1867, 'C'), (455, 'A'), (1847, 'C'), (1711, 'B'), (1811, 'E')}",68
huyngoquang78,1648.0,Yes,"{(1872, 'E'), (679, 'A'), (1106, 'D'), (1818, 'C'), (755, 'C'), (1178, 'B'), (1809, 'C'), (1831, 'C'), (1773, 'E'), (1789, 'C'), (25, 'A'), (1879, 'C'), (1826, 'C'), (1873, 'F'), (1795, 'C'), (1862, 'D'), (580, 'C'), (1661, 'B'), (1265, 'B'), (1788, 'C'), (1765, 'K'), (1791, 'F'), (1767, 'D'), (1766, 'C'), (1771, 'B'), (1418, 'C'), (1823, 'C'), (1638, 'C'), (727, 'C'), (1178, 'C'), (455, 'A')}",31
wixx,1553.0,Yes,"{(1839, 'C'), (1863, 'D'), (1829, 'F'), (1833, 'D'), (1845, 'C')}",5
HeReWeGoAgAiN123,1525.0,Yes,"{(1332, 'C'), (1714, 'E'), (1805, 'C'), (1400, 'C'), (1312, 'C'), (1850, 'F'), (1872, 'E'), (1837, 'D'), (1399, 'D'), (1816, 'C'), (1838, 'C'), (1324, 'D'), (1335, 'D'), (1850, 'G'), (1631, 'C'), (1534, 'C'), (1809, 'C'), (1831, 'C'), (1858, 'B'), (1820, 'C'), (550, 'C'), (1114, 'B'), (978, 'D'), (1419, 'D2'), (1296, 'C'), (1285, 'C'), (152, 'B'), (1462, 'D'), (1462, 'E1'), (1352, 'D'), (1385, 'D'), (1374, 'D'), (1307, 'C'), (1303, 'B'), (1409, 'D'), (1562, 'C'), (884, 'C'), (1851, 'D'), (1839, 'C'), (1285, 'B'), (1851, 'E'), (1804, 'C'), (1862, 'D'), (864, 'C'), (1426, 'D'), (1463, 'B'), (1263, 'D'), (1296, 'D'), (276, 'C'), (1213, 'D1'), (1846, 'E1'), (1823, 'C'), (580, 'B'), (1786, 'B'), (1825, 'C'), (1367, 'C')}",56
dragusanu.rares,1604.0,Yes,"{(1761, 'C'), (1765, 'K'), (1759, 'E'), (1800, 'E2'), (1733, 'C'), (1800, 'E1'), (1766, 'C'), (1771, 'B'), (1740, 'C'), (1778, 'B'), (1759, 'D'), (1741, 'D'), (1866, 'B'), (580, 'B'), (1748, 'B'), (1879, 'C')}",16
jat.arc2004,1594.0,Yes,"{(1330, 'B'), (676, 'C'), (1850, 'F'), (1837, 'D'), (1468, 'C'), (1773, 'E'), (1351, 'C'), (1419, 'D2'), (1844, 'C'), (907, 'B'), (1462, 'E1'), (909, 'B'), (1618, 'D'), (1790, 'E'), (1183, 'C'), (1829, 'F'), (1236, 'C'), (1866, 'B'), (1119, 'C'), (1130, 'C'), (1675, 'E'), (1807, 'E'), (1768, 'C'), (1490, 'E'), (1517, 'C'), (1690, 'E'), (1791, 'F'), (1833, 'D'), (1766, 'C'), (1660, 'C'), (1320, 'A'), (798, 'B'), (1847, 'C'), (1350, 'B'), (877, 'B'), (1725, 'G'), (1825, 'C'), (1714, 'E'), (1279, 'C'), (1526, 'B'), (489, 'C'), (1728, 'C'), (1838, 'C'), (1407, 'B'), (1415, 'C'), (1864, 'C'), (1203, 'E'), (1536, 'C'), (1242, 'A'), (1754, 'C1'), (1285, 'C'), (1863, 'D'), (1749, 'C'), (687, 'A'), (1826, 'C'), (1870, 'C'), (1759, 'E'), (1840, 'D'), (1762, 'C'), (743, 'C'), (528, 'A'), (1873, 'G'), (1452, 'B'), (1201, 'B'), (1844, 'D'), (1788, 'C'), (1771, 'B'), (1846, 'E1'), (1857, 'D'), (1845, 'C'), (1786, 'B'), (1857, 'E'), (1794, 'C'), (1225, 'B2'), (1860, 'C'), (1805, 'C'), (1487, 'D'), (1855, 'C1'), (1818, 'C'), (1737, 'B'), (1552, 'B'), (1722, 'G'), (1374, 'D'), (1182, 'B'), (1758, 'C'), (1879, 'C'), (1669, 'H'), (1562, 'C'), (1851, 'D'), (1839, 'C'), (1490, 'F'), (1851, 'E'), (1065, 'B'), (1516, 'B'), (1535, 'C'), (1542, 'B'), (1735, 'C'), (1703, 'F'), (1195, 'D1'), (1278, 'B'), (1682, 'C'), (1106, 'B'), (1814, 'C'), (1869, 'C'), (1427, 'B'), (1312, 'C'), (1425, 'F'), (1850, 'G'), (1820, 'C'), (771, 'A'), (1263, 'C'), (742, 'B'), (887, 'B'), (4, 'C'), (893, 'C'), (1421, 'C'), (177, 'D2'), (1862, 'D'), (189, 'A'), (1733, 'D1'), (1157, 'B'), (1810, 'C'), (1062, 'B'), (1776, 'H'), (1174, 'C'), (1691, 'C'), (1823, 'C'), (1368, 'B')}",128
prakhartandon,1577.0,Yes,"{(1761, 'C'), (1850, 'F'), (1732, 'D1'), (1816, 'C'), (1748, 'B'), (1820, 'C'), (1864, 'C'), (1754, 'C1'), (1844, 'C'), (1863, 'D'), (1758, 'C'), (1870, 'C'), (670, 'D1'), (670, 'D2'), (1862, 'D'), (1764, 'C'), (1844, 'D'), (1846, 'E1'), (1857, 'D'), (1845, 'C'), (1867, 'C'), (1869, 'C'), (1857, 'E')}",23
smchen,1536.0,Yes,"{(1761, 'C'), (1850, 'F'), (1837, 'D'), (1774, 'C'), (1249, 'B2'), (1773, 'E'), (1844, 'C'), (1842, 'C'), (1759, 'D'), (724, 'B'), (1790, 'E'), (545, 'C'), (1829, 'F'), (1249, 'C1'), (1675, 'D'), (1494, 'B'), (1866, 'B'), (1764, 'C'), (1675, 'E'), (1807, 'E'), (1768, 'C'), (1690, 'E'), (1833, 'D'), (1821, 'C'), (1660, 'C'), (1847, 'C'), (1825, 'C'), (1714, 'E'), (1650, 'D'), (1838, 'C'), (1863, 'D'), (1772, 'D'), (1749, 'C'), (1826, 'C'), (1870, 'C'), (550, 'B'), (1840, 'D'), (1873, 'G'), (1788, 'C'), (1844, 'D'), (1771, 'B'), (1846, 'E1'), (1857, 'D'), (1845, 'C'), (1786, 'B'), (1775, 'B'), (1857, 'E'), (1805, 'C'), (1794, 'C'), (1860, 'C'), (1872, 'E'), (1855, 'C1'), (1818, 'C'), (1744, 'E1'), (1748, 'B'), (1858, 'B'), (1758, 'C'), (1879, 'C'), (1851, 'D'), (1839, 'C'), (1873, 'F'), (1851, 'E'), (1778, 'B'), (1249, 'C2'), (1815, 'A'), (1634, 'B'), (1814, 'C'), (1869, 'C'), (1750, 'C'), (1850, 'G'), (1831, 'C'), (1820, 'C'), (1741, 'D'), (1862, 'D'), (1611, 'D'), (1810, 'C'), (1600, 'J'), (1776, 'H'), (1800, 'E1'), (1823, 'C'), (1867, 'C'), (1513, 'B')}",82
Aravind,1636.0,Yes,"{(1761, 'C'), (1794, 'C'), (1697, 'C'), (1676, 'H1'), (1676, 'F'), (1872, 'E'), (1740, 'D'), (1750, 'C'), (1816, 'C'), (1719, 'C'), (1774, 'C'), (1818, 'C'), (1820, 'C'), (1858, 'B'), (1864, 'C'), (1676, 'G'), (1789, 'C'), (1701, 'C'), (1863, 'D'), (1679, 'C'), (1758, 'C'), (1772, 'D'), (1879, 'C'), (1705, 'C'), (1694, 'C'), (1870, 'C'), (1851, 'D'), (1873, 'F'), (1800, 'E2'), (1775, 'B'), (1804, 'C'), (1696, 'C'), (1778, 'B'), (1862, 'D'), (1795, 'C'), (1762, 'C'), (1706, 'C'), (1764, 'C'), (1698, 'C'), (1692, 'F'), (1711, 'C'), (1788, 'C'), (1810, 'C'), (1768, 'C'), (1692, 'G'), (1703, 'F'), (1690, 'E'), (1767, 'D'), (1800, 'E1'), (1766, 'C'), (1771, 'B'), (1691, 'C'), (1823, 'C'), (1682, 'C'), (1786, 'B'), (1684, 'C'), (1711, 'B'), (1857, 'E')}",58
CQUT-FWXDD,1545.0,Yes,"{(1860, 'C'), (1850, 'F'), (1837, 'D'), (1850, 'G'), (1858, 'B'), (1864, 'C'), (1844, 'C'), (1863, 'D'), (1842, 'C'), (1857, 'E'), (1879, 'C'), (1870, 'C'), (1790, 'E'), (1851, 'D'), (1851, 'E'), (1840, 'D'), (1862, 'D'), (1844, 'D'), (1833, 'D'), (1846, 'E1'), (1857, 'D'), (1845, 'C'), (1867, 'C'), (1847, 'C'), (1869, 'C'), (1811, 'E')}",26
gojo57,1607.0,Yes,"{(1325, 'C'), (1860, 'C'), (1850, 'F'), (1872, 'E'), (152, 'C'), (1792, 'C'), (1786, 'B'), (1753, 'A1'), (1456, 'A'), (1869, 'C'), (1838, 'C'), (1816, 'C'), (1753, 'A2'), (1774, 'C'), (1850, 'G'), (1106, 'D'), (1719, 'C'), (1167, 'B'), (1748, 'B'), (1809, 'C'), (1858, 'B'), (1773, 'E'), (1294, 'C'), (1789, 'C'), (478, 'B'), (1759, 'D'), (1758, 'C'), (4, 'C'), (1772, 'D'), (1879, 'C'), (1705, 'C'), (1826, 'C'), (1870, 'C'), (1790, 'E'), (1873, 'F'), (1800, 'E2'), (1778, 'B'), (1795, 'C'), (1692, 'F'), (1526, 'C1'), (1866, 'B'), (1764, 'C'), (1698, 'C'), (888, 'C'), (2, 'A'), (1263, 'D'), (1788, 'C'), (276, 'C'), (1807, 'E'), (1768, 'C'), (1776, 'H'), (1791, 'F'), (1846, 'E1'), (1800, 'E1'), (1766, 'C'), (1771, 'B'), (1746, 'C'), (1857, 'D'), (1867, 'C'), (1775, 'B'), (1847, 'C'), (1350, 'B'), (1811, 'E')}",63
